slope,vibration,moisture
2,0.03,0
2,0.03,0
2,0.03,0
2,0.03,0
2,0.03,10
2,0.03,10
2,0.03,10
2,0.03,10
2,0.03,15
2,0.03,15
2,0.03,16
2,0.03,17
2,0.03,20
2,0.03,23
2,0.03,25
2,0.03,30
2,0.03,32
2,0.03,35
2,0.03,37
2,0.03,39
2,0.03,43
2,0.03,46
2,0.03,48
2,0.03,51
2,0.03,55
2,0.03,60
2,0.03,65
2,0.03,70
2,0.03,75
2,0.03,80
2,0.03,85
2,0.03,90
2,0.03,95
2,0.03,100
2,0.05,0
2,0.05,0
2,0.05,0
2,0.05,0
2,0.05,10
2,0.05,10
2,0.05,10
2,0.05,10
2,0.05,15
2,0.05,15
2,0.05,16
2,0.05,17
2,0.05,20
2,0.05,23
2,0.05,25
2,0.05,30
2,0.05,32
2,0.05,35
2,0.05,37
2,0.05,39
2,0.05,43
2,0.05,46
2,0.05,48
2,0.05,51
2,0.05,55
2,0.05,60
2,0.05,65
2,0.05,70
2,0.05,75
2,0.05,80
2,0.05,85
2,0.05,90
2,0.05,95
2,0.05,100
2,0.1,0
2,0.1,0
2,0.1,0
2,0.1,0
2,0.1,10
2,0.1,10
2,0.1,10
2,0.1,10
2,0.1,15
2,0.1,15
2,0.1,16
2,0.1,17
2,0.1,20
2,0.1,23
2,0.1,25
2,0.1,30
2,0.1,32
2,0.1,35
2,0.1,37
2,0.1,39
2,0.1,43
2,0.1,46
2,0.1,48
2,0.1,51
2,0.1,55
2,0.1,60
2,0.1,65
2,0.1,70
2,0.1,75
2,0.1,80
2,0.1,85
2,0.1,90
2,0.1,95
2,0.1,100
2,0.25,0
2,0.25,0
2,0.25,0
2,0.25,0
2,0.25,10
2,0.25,10
2,0.25,10
2,0.25,10
2,0.25,15
2,0.25,15
2,0.25,16
2,0.25,17
2,0.25,20
2,0.25,23
2,0.25,25
2,0.25,30
2,0.25,32
2,0.25,35
2,0.25,37
2,0.25,39
2,0.25,43
2,0.25,46
2,0.25,48
2,0.25,51
2,0.25,55
2,0.25,60
2,0.25,65
2,0.25,70
2,0.25,75
2,0.25,80
2,0.25,85
2,0.25,90
2,0.25,95
2,0.25,100
2,0.4,0
2,0.4,0
2,0.4,0
2,0.4,0
2,0.4,10
2,0.4,10
2,0.4,10
2,0.4,10
2,0.4,15
2,0.4,15
2,0.4,16
2,0.4,17
2,0.4,20
2,0.4,23
2,0.4,25
2,0.4,30
2,0.4,32
2,0.4,35
2,0.4,37
2,0.4,39
2,0.4,43
2,0.4,46
2,0.4,48
2,0.4,51
2,0.4,55
2,0.4,60
2,0.4,65
2,0.4,70
2,0.4,75
2,0.4,80
2,0.4,85
2,0.4,90
2,0.4,95
2,0.4,100
2,0.55,0
2,0.55,0
2,0.55,0
2,0.55,0
2,0.55,10
2,0.55,10
2,0.55,10
2,0.55,10
2,0.55,15
2,0.55,15
2,0.55,16
2,0.55,17
2,0.55,20
2,0.55,23
2,0.55,25
2,0.55,30
2,0.55,32
2,0.55,35
2,0.55,37
2,0.55,39
2,0.55,43
2,0.55,46
2,0.55,48
2,0.55,51
2,0.55,55
2,0.55,60
2,0.55,65
2,0.55,70
2,0.55,75
2,0.55,80
2,0.55,85
2,0.55,90
2,0.55,95
2,0.55,100
2,0.7,0
2,0.7,0
2,0.7,0
2,0.7,0
2,0.7,10
2,0.7,10
2,0.7,10
2,0.7,10
2,0.7,15
2,0.7,15
2,0.7,16
2,0.7,17
2,0.7,20
2,0.7,23
2,0.7,25
2,0.7,30
2,0.7,32
2,0.7,35
2,0.7,37
2,0.7,39
2,0.7,43
2,0.7,46
2,0.7,48
2,0.7,51
2,0.7,55
2,0.7,60
2,0.7,65
2,0.7,70
2,0.7,75
2,0.7,80
2,0.7,85
2,0.7,90
2,0.7,95
2,0.7,100
2,0.85,0
2,0.85,0
2,0.85,0
2,0.85,0
2,0.85,10
2,0.85,10
2,0.85,10
2,0.85,10
2,0.85,15
2,0.85,15
2,0.85,16
2,0.85,17
2,0.85,20
2,0.85,23
2,0.85,25
2,0.85,30
2,0.85,32
2,0.85,35
2,0.85,37
2,0.85,39
2,0.85,43
2,0.85,46
2,0.85,48
2,0.85,51
2,0.85,55
2,0.85,60
2,0.85,65
2,0.85,70
2,0.85,75
2,0.85,80
2,0.85,85
2,0.85,90
2,0.85,95
2,0.85,100
2,1,0
2,1,0
2,1,0
2,1,0
2,1,10
2,1,10
2,1,10
2,1,10
2,1,15
2,1,15
2,1,16
2,1,17
2,1,20
2,1,23
2,1,25
2,1,30
2,1,32
2,1,35
2,1,37
2,1,39
2,1,43
2,1,46
2,1,48
2,1,51
2,1,55
2,1,60
2,1,65
2,1,70
2,1,75
2,1,80
2,1,85
2,1,90
2,1,95
2,1,100
2,1.2,0
2,1.2,0
2,1.2,0
2,1.2,0
2,1.2,10
2,1.2,10
2,1.2,10
2,1.2,10
2,1.2,15
2,1.2,15
2,1.2,16
2,1.2,17
2,1.2,20
2,1.2,23
2,1.2,25
2,1.2,30
2,1.2,32
2,1.2,35
2,1.2,37
2,1.2,39
2,1.2,43
2,1.2,46
2,1.2,48
2,1.2,51
2,1.2,55
2,1.2,60
2,1.2,65
2,1.2,70
2,1.2,75
2,1.2,80
2,1.2,85
2,1.2,90
2,1.2,95
2,1.2,100
2,1.4,0
2,1.4,0
2,1.4,0
2,1.4,0
2,1.4,10
2,1.4,10
2,1.4,10
2,1.4,10
2,1.4,15
2,1.4,15
2,1.4,16
2,1.4,17
2,1.4,20
2,1.4,23
2,1.4,25
2,1.4,30
2,1.4,32
2,1.4,35
2,1.4,37
2,1.4,39
2,1.4,43
2,1.4,46
2,1.4,48
2,1.4,51
2,1.4,55
2,1.4,60
2,1.4,65
2,1.4,70
2,1.4,75
2,1.4,80
2,1.4,85
2,1.4,90
2,1.4,95
2,1.4,100
2,1.6,0
2,1.6,0
2,1.6,0
2,1.6,0
2,1.6,10
2,1.6,10
2,1.6,10
2,1.6,10
2,1.6,15
2,1.6,15
2,1.6,16
2,1.6,17
2,1.6,20
2,1.6,23
2,1.6,25
2,1.6,30
2,1.6,32
2,1.6,35
2,1.6,37
2,1.6,39
2,1.6,43
2,1.6,46
2,1.6,48
2,1.6,51
2,1.6,55
2,1.6,60
2,1.6,65
2,1.6,70
2,1.6,75
2,1.6,80
2,1.6,85
2,1.6,90
2,1.6,95
2,1.6,100
2,1.8,0
2,1.8,0
2,1.8,0
2,1.8,0
2,1.8,10
2,1.8,10
2,1.8,10
2,1.8,10
2,1.8,15
2,1.8,15
2,1.8,16
2,1.8,17
2,1.8,20
2,1.8,23
2,1.8,25
2,1.8,30
2,1.8,32
2,1.8,35
2,1.8,37
2,1.8,39
2,1.8,43
2,1.8,46
2,1.8,48
2,1.8,51
2,1.8,55
2,1.8,60
2,1.8,65
2,1.8,70
2,1.8,75
2,1.8,80
2,1.8,85
2,1.8,90
2,1.8,95
2,1.8,100
6,0.0001,0
6,0.0001,0
6,0.0001,0
6,0.0001,0
6,0.0001,10
6,0.0001,10
6,0.0001,10
6,0.0001,10
6,0.0001,15
6,0.0001,15
6,0.0001,16
6,0.0001,17
6,0.0001,20
6,0.0001,23
6,0.0001,25
6,0.0001,30
6,0.0001,32
6,0.0001,35
6,0.0001,37
6,0.0001,39
6,0.0001,43
6,0.0001,46
6,0.0001,48
6,0.0001,51
6,0.0001,55
6,0.0001,60
6,0.0001,65
6,0.0001,70
6,0.0001,75
6,0.0001,80
6,0.0001,85
6,0.0001,90
6,0.0001,95
6,0.0001,100
6,0.0009,0
6,0.0009,0
6,0.0009,0
6,0.0009,0
6,0.0009,10
6,0.0009,10
6,0.0009,10
6,0.0009,10
6,0.0009,15
6,0.0009,15
6,0.0009,16
6,0.0009,17
6,0.0009,20
6,0.0009,23
6,0.0009,25
6,0.0009,30
6,0.0009,32
6,0.0009,35
6,0.0009,37
6,0.0009,39
6,0.0009,43
6,0.0009,46
6,0.0009,48
6,0.0009,51
6,0.0009,55
6,0.0009,60
6,0.0009,65
6,0.0009,70
6,0.0009,75
6,0.0009,80
6,0.0009,85
6,0.0009,90
6,0.0009,95
6,0.0009,100
6,0.0012,0
6,0.0012,0
6,0.0012,0
6,0.0012,0
6,0.0012,10
6,0.0012,10
6,0.0012,10
6,0.0012,10
6,0.0012,15
6,0.0012,15
6,0.0012,16
6,0.0012,17
6,0.0012,20
6,0.0012,23
6,0.0012,25
6,0.0012,30
6,0.0012,32
6,0.0012,35
6,0.0012,37
6,0.0012,39
6,0.0012,43
6,0.0012,46
6,0.0012,48
6,0.0012,51
6,0.0012,55
6,0.0012,60
6,0.0012,65
6,0.0012,70
6,0.0012,75
6,0.0012,80
6,0.0012,85
6,0.0012,90
6,0.0012,95
6,0.0012,100
6,0.0017,0
6,0.0017,0
6,0.0017,0
6,0.0017,0
6,0.0017,10
6,0.0017,10
6,0.0017,10
6,0.0017,10
6,0.0017,15
6,0.0017,15
6,0.0017,16
6,0.0017,17
6,0.0017,20
6,0.0017,23
6,0.0017,25
6,0.0017,30
6,0.0017,32
6,0.0017,35
6,0.0017,37
6,0.0017,39
6,0.0017,43
6,0.0017,46
6,0.0017,48
6,0.0017,51
6,0.0017,55
6,0.0017,60
6,0.0017,65
6,0.0017,70
6,0.0017,75
6,0.0017,80
6,0.0017,85
6,0.0017,90
6,0.0017,95
6,0.0017,100
6,0.0025,0
6,0.0025,0
6,0.0025,0
6,0.0025,0
6,0.0025,10
6,0.0025,10
6,0.0025,10
6,0.0025,10
6,0.0025,15
6,0.0025,15
6,0.0025,16
6,0.0025,17
6,0.0025,20
6,0.0025,23
6,0.0025,25
6,0.0025,30
6,0.0025,32
6,0.0025,35
6,0.0025,37
6,0.0025,39
6,0.0025,43
6,0.0025,46
6,0.0025,48
6,0.0025,51
6,0.0025,55
6,0.0025,60
6,0.0025,65
6,0.0025,70
6,0.0025,75
6,0.0025,80
6,0.0025,85
6,0.0025,90
6,0.0025,95
6,0.0025,100
6,0.003,0
6,0.003,0
6,0.003,0
6,0.003,0
6,0.003,10
6,0.003,10
6,0.003,10
6,0.003,10
6,0.003,15
6,0.003,15
6,0.003,16
6,0.003,17
6,0.003,20
6,0.003,23
6,0.003,25
6,0.003,30
6,0.003,32
6,0.003,35
6,0.003,37
6,0.003,39
6,0.003,43
6,0.003,46
6,0.003,48
6,0.003,51
6,0.003,55
6,0.003,60
6,0.003,65
6,0.003,70
6,0.003,75
6,0.003,80
6,0.003,85
6,0.003,90
6,0.003,95
6,0.003,100
6,0.006,0
6,0.006,0
6,0.006,0
6,0.006,0
6,0.006,10
6,0.006,10
6,0.006,10
6,0.006,10
6,0.006,15
6,0.006,15
6,0.006,16
6,0.006,17
6,0.006,20
6,0.006,23
6,0.006,25
6,0.006,30
6,0.006,32
6,0.006,35
6,0.006,37
6,0.006,39
6,0.006,43
6,0.006,46
6,0.006,48
6,0.006,51
6,0.006,55
6,0.006,60
6,0.006,65
6,0.006,70
6,0.006,75
6,0.006,80
6,0.006,85
6,0.006,90
6,0.006,95
6,0.006,100
6,0.01,0
6,0.01,0
6,0.01,0
6,0.01,0
6,0.01,10
6,0.01,10
6,0.01,10
6,0.01,10
6,0.01,15
6,0.01,15
6,0.01,16
6,0.01,17
6,0.01,20
6,0.01,23
6,0.01,25
6,0.01,30
6,0.01,32
6,0.01,35
6,0.01,37
6,0.01,39
6,0.01,43
6,0.01,46
6,0.01,48
6,0.01,51
6,0.01,55
6,0.01,60
6,0.01,65
6,0.01,70
6,0.01,75
6,0.01,80
6,0.01,85
6,0.01,90
6,0.01,95
6,0.01,100
6,0.03,0
6,0.03,0
6,0.03,0
6,0.03,0
6,0.03,10
6,0.03,10
6,0.03,10
6,0.03,10
6,0.03,15
6,0.03,15
6,0.03,16
6,0.03,17
6,0.03,20
6,0.03,23
6,0.03,25
6,0.03,30
6,0.03,32
6,0.03,35
6,0.03,37
6,0.03,39
6,0.03,43
6,0.03,46
6,0.03,48
6,0.03,51
6,0.03,55
6,0.03,60
6,0.03,65
6,0.03,70
6,0.03,75
6,0.03,80
6,0.03,85
6,0.03,90
6,0.03,95
6,0.03,100
6,0.05,0
6,0.05,0
6,0.05,0
6,0.05,0
6,0.05,10
6,0.05,10
6,0.05,10
6,0.05,10
6,0.05,15
6,0.05,15
6,0.05,16
6,0.05,17
6,0.05,20
6,0.05,23
6,0.05,25
6,0.05,30
6,0.05,32
6,0.05,35
6,0.05,37
6,0.05,39
6,0.05,43
6,0.05,46
6,0.05,48
6,0.05,51
6,0.05,55
6,0.05,60
6,0.05,65
6,0.05,70
6,0.05,75
6,0.05,80
6,0.05,85
6,0.05,90
6,0.05,95
6,0.05,100
6,0.1,0
6,0.1,0
6,0.1,0
6,0.1,0
6,0.1,10
6,0.1,10
6,0.1,10
6,0.1,10
6,0.1,15
6,0.1,15
6,0.1,16
6,0.1,17
6,0.1,20
6,0.1,23
6,0.1,25
6,0.1,30
6,0.1,32
6,0.1,35
6,0.1,37
6,0.1,39
6,0.1,43
6,0.1,46
6,0.1,48
6,0.1,51
6,0.1,55
6,0.1,60
6,0.1,65
6,0.1,70
6,0.1,75
6,0.1,80
6,0.1,85
6,0.1,90
6,0.1,95
6,0.1,100
6,0.25,0
6,0.25,0
6,0.25,0
6,0.25,0
6,0.25,10
6,0.25,10
6,0.25,10
6,0.25,10
6,0.25,15
6,0.25,15
6,0.25,16
6,0.25,17
6,0.25,20
6,0.25,23
6,0.25,25
6,0.25,30
6,0.25,32
6,0.25,35
6,0.25,37
6,0.25,39
6,0.25,43
6,0.25,46
6,0.25,48
6,0.25,51
6,0.25,55
6,0.25,60
6,0.25,65
6,0.25,70
6,0.25,75
6,0.25,80
6,0.25,85
6,0.25,90
6,0.25,95
6,0.25,100
6,0.4,0
6,0.4,0
6,0.4,0
6,0.4,0
6,0.4,10
6,0.4,10
6,0.4,10
6,0.4,10
6,0.4,15
6,0.4,15
6,0.4,16
6,0.4,17
6,0.4,20
6,0.4,23
6,0.4,25
6,0.4,30
6,0.4,32
6,0.4,35
6,0.4,37
6,0.4,39
6,0.4,43
6,0.4,46
6,0.4,48
6,0.4,51
6,0.4,55
6,0.4,60
6,0.4,65
6,0.4,70
6,0.4,75
6,0.4,80
6,0.4,85
6,0.4,90
6,0.4,95
6,0.4,100
6,0.55,0
6,0.55,0
6,0.55,0
6,0.55,0
6,0.55,10
6,0.55,10
6,0.55,10
6,0.55,10
6,0.55,15
6,0.55,15
6,0.55,16
6,0.55,17
6,0.55,20
6,0.55,23
6,0.55,25
6,0.55,30
6,0.55,32
6,0.55,35
6,0.55,37
6,0.55,39
6,0.55,43
6,0.55,46
6,0.55,48
6,0.55,51
6,0.55,55
6,0.55,60
6,0.55,65
6,0.55,70
6,0.55,75
6,0.55,80
6,0.55,85
6,0.55,90
6,0.55,95
6,0.55,100
6,0.7,0
6,0.7,0
6,0.7,0
6,0.7,0
6,0.7,10
6,0.7,10
6,0.7,10
6,0.7,10
6,0.7,15
6,0.7,15
6,0.7,16
6,0.7,17
6,0.7,20
6,0.7,23
6,0.7,25
6,0.7,30
6,0.7,32
6,0.7,35
6,0.7,37
6,0.7,39
6,0.7,43
6,0.7,46
6,0.7,48
6,0.7,51
6,0.7,55
6,0.7,60
6,0.7,65
6,0.7,70
6,0.7,75
6,0.7,80
6,0.7,85
6,0.7,90
6,0.7,95
6,0.7,100
6,0.85,0
6,0.85,0
6,0.85,0
6,0.85,0
6,0.85,10
6,0.85,10
6,0.85,10
6,0.85,10
6,0.85,15
6,0.85,15
6,0.85,16
6,0.85,17
6,0.85,20
6,0.85,23
6,0.85,25
6,0.85,30
6,0.85,32
6,0.85,35
6,0.85,37
6,0.85,39
6,0.85,43
6,0.85,46
6,0.85,48
6,0.85,51
6,0.85,55
6,0.85,60
6,0.85,65
6,0.85,70
6,0.85,75
6,0.85,80
6,0.85,85
6,0.85,90
6,0.85,95
6,0.85,100
6,1,0
6,1,0
6,1,0
6,1,0
6,1,10
6,1,10
6,1,10
6,1,10
6,1,15
6,1,15
6,1,16
6,1,17
6,1,20
6,1,23
6,1,25
6,1,30
6,1,32
6,1,35
6,1,37
6,1,39
6,1,43
6,1,46
6,1,48
6,1,51
6,1,55
6,1,60
6,1,65
6,1,70
6,1,75
6,1,80
6,1,85
6,1,90
6,1,95
6,1,100
6,1.2,0
6,1.2,0
6,1.2,0
6,1.2,0
6,1.2,10
6,1.2,10
6,1.2,10
6,1.2,10
6,1.2,15
6,1.2,15
6,1.2,16
6,1.2,17
6,1.2,20
6,1.2,23
6,1.2,25
6,1.2,30
6,1.2,32
6,1.2,35
6,1.2,37
6,1.2,39
6,1.2,43
6,1.2,46
6,1.2,48
6,1.2,51
6,1.2,55
6,1.2,60
6,1.2,65
6,1.2,70
6,1.2,75
6,1.2,80
6,1.2,85
6,1.2,90
6,1.2,95
6,1.2,100
6,1.4,0
6,1.4,0
6,1.4,0
6,1.4,0
6,1.4,10
6,1.4,10
6,1.4,10
6,1.4,10
6,1.4,15
6,1.4,15
6,1.4,16
6,1.4,17
6,1.4,20
6,1.4,23
6,1.4,25
6,1.4,30
6,1.4,32
6,1.4,35
6,1.4,37
6,1.4,39
6,1.4,43
6,1.4,46
6,1.4,48
6,1.4,51
6,1.4,55
6,1.4,60
6,1.4,65
6,1.4,70
6,1.4,75
6,1.4,80
6,1.4,85
6,1.4,90
6,1.4,95
6,1.4,100
6,1.6,0
6,1.6,0
6,1.6,0
6,1.6,0
6,1.6,10
6,1.6,10
6,1.6,10
6,1.6,10
6,1.6,15
6,1.6,15
6,1.6,16
6,1.6,17
6,1.6,20
6,1.6,23
6,1.6,25
6,1.6,30
6,1.6,32
6,1.6,35
6,1.6,37
6,1.6,39
6,1.6,43
6,1.6,46
6,1.6,48
6,1.6,51
6,1.6,55
6,1.6,60
6,1.6,65
6,1.6,70
6,1.6,75
6,1.6,80
6,1.6,85
6,1.6,90
6,1.6,95
6,1.6,100
6,1.8,0
6,1.8,0
6,1.8,0
6,1.8,0
6,1.8,10
6,1.8,10
6,1.8,10
6,1.8,10
6,1.8,15
6,1.8,15
6,1.8,16
6,1.8,17
6,1.8,20
6,1.8,23
6,1.8,25
6,1.8,30
6,1.8,32
6,1.8,35
6,1.8,37
6,1.8,39
6,1.8,43
6,1.8,46
6,1.8,48
6,1.8,51
6,1.8,55
6,1.8,60
6,1.8,65
6,1.8,70
6,1.8,75
6,1.8,80
6,1.8,85
6,1.8,90
6,1.8,95
6,1.8,100
10,0.0001,0
10,0.0001,0
10,0.0001,0
10,0.0001,0
10,0.0001,10
10,0.0001,10
10,0.0001,10
10,0.0001,10
10,0.0001,15
10,0.0001,15
10,0.0001,16
10,0.0001,17
10,0.0001,20
10,0.0001,23
10,0.0001,25
10,0.0001,30
10,0.0001,32
10,0.0001,35
10,0.0001,37
10,0.0001,39
10,0.0001,43
10,0.0001,46
10,0.0001,48
10,0.0001,51
10,0.0001,55
10,0.0001,60
10,0.0001,65
10,0.0001,70
10,0.0001,75
10,0.0001,80
10,0.0001,85
10,0.0001,90
10,0.0001,95
10,0.0001,100
10,0.0009,0
10,0.0009,0
10,0.0009,0
10,0.0009,0
10,0.0009,10
10,0.0009,10
10,0.0009,10
10,0.0009,10
10,0.0009,15
10,0.0009,15
10,0.0009,16
10,0.0009,17
10,0.0009,20
10,0.0009,23
10,0.0009,25
10,0.0009,30
10,0.0009,32
10,0.0009,35
10,0.0009,37
10,0.0009,39
10,0.0009,43
10,0.0009,46
10,0.0009,48
10,0.0009,51
10,0.0009,55
10,0.0009,60
10,0.0009,65
10,0.0009,70
10,0.0009,75
10,0.0009,80
10,0.0009,85
10,0.0009,90
10,0.0009,95
10,0.0009,100
10,0.0012,0
10,0.0012,0
10,0.0012,0
10,0.0012,0
10,0.0012,10
10,0.0012,10
10,0.0012,10
10,0.0012,10
10,0.0012,15
10,0.0012,15
10,0.0012,16
10,0.0012,17
10,0.0012,20
10,0.0012,23
10,0.0012,25
10,0.0012,30
10,0.0012,32
10,0.0012,35
10,0.0012,37
10,0.0012,39
10,0.0012,43
10,0.0012,46
10,0.0012,48
10,0.0012,51
10,0.0012,55
10,0.0012,60
10,0.0012,65
10,0.0012,70
10,0.0012,75
10,0.0012,80
10,0.0012,85
10,0.0012,90
10,0.0012,95
10,0.0012,100
10,0.0017,0
10,0.0017,0
10,0.0017,0
10,0.0017,0
10,0.0017,10
10,0.0017,10
10,0.0017,10
10,0.0017,10
10,0.0017,15
10,0.0017,15
10,0.0017,16
10,0.0017,17
10,0.0017,20
10,0.0017,23
10,0.0017,25
10,0.0017,30
10,0.0017,32
10,0.0017,35
10,0.0017,37
10,0.0017,39
10,0.0017,43
10,0.0017,46
10,0.0017,48
10,0.0017,51
10,0.0017,55
10,0.0017,60
10,0.0017,65
10,0.0017,70
10,0.0017,75
10,0.0017,80
10,0.0017,85
10,0.0017,90
10,0.0017,95
10,0.0017,100
10,0.0025,0
10,0.0025,0
10,0.0025,0
10,0.0025,0
10,0.0025,10
10,0.0025,10
10,0.0025,10
10,0.0025,10
10,0.0025,15
10,0.0025,15
10,0.0025,16
10,0.0025,17
10,0.0025,20
10,0.0025,23
10,0.0025,25
10,0.0025,30
10,0.0025,32
10,0.0025,35
10,0.0025,37
10,0.0025,39
10,0.0025,43
10,0.0025,46
10,0.0025,48
10,0.0025,51
10,0.0025,55
10,0.0025,60
10,0.0025,65
10,0.0025,70
10,0.0025,75
10,0.0025,80
10,0.0025,85
10,0.0025,90
10,0.0025,95
10,0.0025,100
10,0.003,0
10,0.003,0
10,0.003,0
10,0.003,0
10,0.003,10
10,0.003,10
10,0.003,10
10,0.003,10
10,0.003,15
10,0.003,15
10,0.003,16
10,0.003,17
10,0.003,20
10,0.003,23
10,0.003,25
10,0.003,30
10,0.003,32
10,0.003,35
10,0.003,37
10,0.003,39
10,0.003,43
10,0.003,46
10,0.003,48
10,0.003,51
10,0.003,55
10,0.003,60
10,0.003,65
10,0.003,70
10,0.003,75
10,0.003,80
10,0.003,85
10,0.003,90
10,0.003,95
10,0.003,100
10,0.006,0
10,0.006,0
10,0.006,0
10,0.006,0
10,0.006,10
10,0.006,10
10,0.006,10
10,0.006,10
10,0.006,15
10,0.006,15
10,0.006,16
10,0.006,17
10,0.006,20
10,0.006,23
10,0.006,25
10,0.006,30
10,0.006,32
10,0.006,35
10,0.006,37
10,0.006,39
10,0.006,43
10,0.006,46
10,0.006,48
10,0.006,51
10,0.006,55
10,0.006,60
10,0.006,65
10,0.006,70
10,0.006,75
10,0.006,80
10,0.006,85
10,0.006,90
10,0.006,95
10,0.006,100
10,0.01,0
10,0.01,0
10,0.01,0
10,0.01,0
10,0.01,10
10,0.01,10
10,0.01,10
10,0.01,10
10,0.01,15
10,0.01,15
10,0.01,16
10,0.01,17
10,0.01,20
10,0.01,23
10,0.01,25
10,0.01,30
10,0.01,32
10,0.01,35
10,0.01,37
10,0.01,39
10,0.01,43
10,0.01,46
10,0.01,48
10,0.01,51
10,0.01,55
10,0.01,60
10,0.01,65
10,0.01,70
10,0.01,75
10,0.01,80
10,0.01,85
10,0.01,90
10,0.01,95
10,0.01,100
10,0.03,0
10,0.03,0
10,0.03,0
10,0.03,0
10,0.03,10
10,0.03,10
10,0.03,10
10,0.03,10
10,0.03,15
10,0.03,15
10,0.03,16
10,0.03,17
10,0.03,20
10,0.03,23
10,0.03,25
10,0.03,30
10,0.03,32
10,0.03,35
10,0.03,37
10,0.03,39
10,0.03,43
10,0.03,46
10,0.03,48
10,0.03,51
10,0.03,55
10,0.03,60
10,0.03,65
10,0.03,70
10,0.03,75
10,0.03,80
10,0.03,85
10,0.03,90
10,0.03,95
10,0.03,100
10,0.05,0
10,0.05,0
10,0.05,0
10,0.05,0
10,0.05,10
10,0.05,10
10,0.05,10
10,0.05,10
10,0.05,15
10,0.05,15
10,0.05,16
10,0.05,17
10,0.05,20
10,0.05,23
10,0.05,25
10,0.05,30
10,0.05,32
10,0.05,35
10,0.05,37
10,0.05,39
10,0.05,43
10,0.05,46
10,0.05,48
10,0.05,51
10,0.05,55
10,0.05,60
10,0.05,65
10,0.05,70
10,0.05,75
10,0.05,80
10,0.05,85
10,0.05,90
10,0.05,95
10,0.05,100
10,0.1,0
10,0.1,0
10,0.1,0
10,0.1,0
10,0.1,10
10,0.1,10
10,0.1,10
10,0.1,10
10,0.1,15
10,0.1,15
10,0.1,16
10,0.1,17
10,0.1,20
10,0.1,23
10,0.1,25
10,0.1,30
10,0.1,32
10,0.1,35
10,0.1,37
10,0.1,39
10,0.1,43
10,0.1,46
10,0.1,48
10,0.1,51
10,0.1,55
10,0.1,60
10,0.1,65
10,0.1,70
10,0.1,75
10,0.1,80
10,0.1,85
10,0.1,90
10,0.1,95
10,0.1,100
10,0.25,0
10,0.25,0
10,0.25,0
10,0.25,0
10,0.25,10
10,0.25,10
10,0.25,10
10,0.25,10
10,0.25,15
10,0.25,15
10,0.25,16
10,0.25,17
10,0.25,20
10,0.25,23
10,0.25,25
10,0.25,30
10,0.25,32
10,0.25,35
10,0.25,37
10,0.25,39
10,0.25,43
10,0.25,46
10,0.25,48
10,0.25,51
10,0.25,55
10,0.25,60
10,0.25,65
10,0.25,70
10,0.25,75
10,0.25,80
10,0.25,85
10,0.25,90
10,0.25,95
10,0.25,100
10,0.4,0
10,0.4,0
10,0.4,0
10,0.4,0
10,0.4,10
10,0.4,10
10,0.4,10
10,0.4,10
10,0.4,15
10,0.4,15
10,0.4,16
10,0.4,17
10,0.4,20
10,0.4,23
10,0.4,25
10,0.4,30
10,0.4,32
10,0.4,35
10,0.4,37
10,0.4,39
10,0.4,43
10,0.4,46
10,0.4,48
10,0.4,51
10,0.4,55
10,0.4,60
10,0.4,65
10,0.4,70
10,0.4,75
10,0.4,80
10,0.4,85
10,0.4,90
10,0.4,95
10,0.4,100
10,0.55,0
10,0.55,0
10,0.55,0
10,0.55,0
10,0.55,10
10,0.55,10
10,0.55,10
10,0.55,10
10,0.55,15
10,0.55,15
10,0.55,16
10,0.55,17
10,0.55,20
10,0.55,23
10,0.55,25
10,0.55,30
10,0.55,32
10,0.55,35
10,0.55,37
10,0.55,39
10,0.55,43
10,0.55,46
10,0.55,48
10,0.55,51
10,0.55,55
10,0.55,60
10,0.55,65
10,0.55,70
10,0.55,75
10,0.55,80
10,0.55,85
10,0.55,90
10,0.55,95
10,0.55,100
10,0.7,0
10,0.7,0
10,0.7,0
10,0.7,0
10,0.7,10
10,0.7,10
10,0.7,10
10,0.7,10
10,0.7,15
10,0.7,15
10,0.7,16
10,0.7,17
10,0.7,20
10,0.7,23
10,0.7,25
10,0.7,30
10,0.7,32
10,0.7,35
10,0.7,37
10,0.7,39
10,0.7,43
10,0.7,46
10,0.7,48
10,0.7,51
10,0.7,55
10,0.7,60
10,0.7,65
10,0.7,70
10,0.7,75
10,0.7,80
10,0.7,85
10,0.7,90
10,0.7,95
10,0.7,100
10,0.85,0
10,0.85,0
10,0.85,0
10,0.85,0
10,0.85,10
10,0.85,10
10,0.85,10
10,0.85,10
10,0.85,15
10,0.85,15
10,0.85,16
10,0.85,17
10,0.85,20
10,0.85,23
10,0.85,25
10,0.85,30
10,0.85,32
10,0.85,35
10,0.85,37
10,0.85,39
10,0.85,43
10,0.85,46
10,0.85,48
10,0.85,51
10,0.85,55
10,0.85,60
10,0.85,65
10,0.85,70
10,0.85,75
10,0.85,80
10,0.85,85
10,0.85,90
10,0.85,95
10,0.85,100
10,1,0
10,1,0
10,1,0
10,1,0
10,1,10
10,1,10
10,1,10
10,1,10
10,1,15
10,1,15
10,1,16
10,1,17
10,1,20
10,1,23
10,1,25
10,1,30
10,1,32
10,1,35
10,1,37
10,1,39
10,1,43
10,1,46
10,1,48
10,1,51
10,1,55
10,1,60
10,1,65
10,1,70
10,1,75
10,1,80
